76011002,76011002
"",76029035,,,"Aporá, Entre Rios, Itanagra, Cardeal da Silva  [Municipality: Brazil]",
76029036,"Jucuruçu, Itamaraju  [Municipality: Brazil]",,,,
"",76029037,,,"Santo Amaro, Saubara  [Municipality: Brazil]",
76029038,"Euclides da Cunha, Canudos  [Municipality: Brazil]",,,,
"",76029039,,,"Ipirá, Pintadas  [Municipality: Brazil]",
76029040,"Caetanos, Bom Jesus da Serra, Poções  [Municipality: Brazil]",,,,
"",76029041,,,Itapetinga  [Municipality: Brazil],
76029042,"Jaguaquara, Apuarema, Itamari  [Municipality: Brazil]",,,,
"",76029043,,,"Jussara, Morro do Chapéu, Bonito  [Municipality: Brazil]",
76029044,Casa Nova  [Municipality: Brazil],,,,
"",76029045,,,Brumado  [Municipality: Brazil],
76029046,"Presidente Jânio Quadros, Maetinga, Caraíbas, Tremedal, Aracatu  [Municipality: Brazil]",,,,
"",76029047,,,"Nova Canaã, Ibicuí, Itagibá, Aiquara, Itapitanga  [Municipality: Brazil]",
76029048,Itaberaba  [Municipality: Brazil],,,,
"",76029049,,,"Mascote, Santa Luzia, Canavieiras  [Municipality: Brazil]",
76029050,"Banzaê, Ribeira do Pombal  [Municipality: Brazil]",,,,
"",76029051,,,Cruz das Almas  [Municipality: Brazil],
76029052,"Ibirataia, Nova Ibiá, Gandu  [Municipality: Brazil]",,,,
"",76029053,,,"Correntina, Jaborandi, Cocos  [Municipality: Brazil]",
76029054,"Rafael Jambeiro, Castro Alves, Varzedo  [Municipality: Brazil]",,,,
"",76029055,,,"Maragogipe, Salinas da Margarida  [Municipality: Brazil]",
76029056,"Laje, Jaguaripe, Aratuípe, Muniz Ferreira  [Municipality: Brazil]",,,,
"",76029057,,,"Terra Nova, São Sebastião do Passé  [Municipality: Brazil]",
76029058,"Livramento de Nossa Senhora, Dom Basílio  [Municipality: Brazil]",,,,
"",76029059,,,"Teodoro Sampaio, Inhambupe, Aramari  [Municipality: Brazil]",
76029060,"Jacaraci, Mortugaba, Condeúba, Guajeru  [Municipality: Brazil]",,,,
"",76029061,,,"Acajutiba, Rio Real  [Municipality: Brazil]",
76029062,Monte Santo  [Municipality: Brazil],,,,
"",76029063,,,Araci  [Municipality: Brazil],
76029064,"Madre de Deus, São Francisco do Conde  [Municipality: Brazil]",,,,
"",76029065,,,Catu  [Municipality: Brazil],
76029066,"Cícero Dantas, Fátima  [Municipality: Brazil]",,,,
"",76029067,,,"Santa Maria da Vitória, Canápolis  [Municipality: Brazil]",
76029068,"Jeremoabo, Sítio do Quinto  [Municipality: Brazil]",,,,
"",76029069,,,"Santa Brígida, Pedro Alexandre, Coronel João Sá  [Municipality: Brazil]",
76029070,"Teolândia, Jiquiriçá, Taperoá  [Municipality: Brazil]",,,,
"",76029071,,,"Central, Uibaí, Ibititá  [Municipality: Brazil]",
76029072,Santo Estêvão  [Municipality: Brazil],,,,
"",76029073,,,"Antônio Gonçalves, Pindobaçu, Filadélfia  [Municipality: Brazil]",
76029074,"Camamu, Igrapiúna  [Municipality: Brazil]",,,,
"",76029075,,,"Curaçá, Abaré  [Municipality: Brazil]",
76029076,"Tanque Novo, Botuporã, Caturama, Érico Cardoso  [Municipality: Brazil]",,,,
"",76029077,,,Macaúbas  [Municipality: Brazil],
76029078,Ipiaú  [Municipality: Brazil],,,,
"",76029079,,,"Ibitiara, Novo Horizonte, Piatã  [Municipality: Brazil]",
76029080,"Adustina, Paripiranga  [Municipality: Brazil]",,,,
"",76029081,,,"Olindina, Crisópolis  [Municipality: Brazil]",
76029082,"Cândido Sales, Belo Campo  [Municipality: Brazil]",,,,
"",76029083,,,"Amargosa, São Miguel das Matas  [Municipality: Brazil]",
76029084,"Cipó, Ribeira do Amparo, Heliópolis  [Municipality: Brazil]",,,,
"",76029085,,,"Santana, Serra Dourada  [Municipality: Brazil]",
76029086,"Maraú, Itacaré  [Municipality: Brazil]",,,,
"",76029087,,,"Riacho de Santana, Matina  [Municipality: Brazil]",
76029088,"Itaquara, Santa Inês, Cravolândia, Ubaíra  [Municipality: Brazil]",,,,
"",76029089,,,"Mucugê, Lençóis, Andaraí, Nova Redenção  [Municipality: Brazil]",
76029090,"Chorrochó, Macururé, Rodelas, Glória  [Municipality: Brazil]",,,,
"",76029091,,,"Ipupiara, Ibipeba, Barra do Mendes  [Municipality: Brazil]",
76029092,"Firmino Alves, Santa Cruz da Vitória, Floresta Azul, Almadina, Itapé  [Municipality: Brazil]",,,,
"",76029093,,,"Iaçu, Nova Itarana, Irajuba  [Municipality: Brazil]",
76029094,Nova Viçosa  [Municipality: Brazil],,,,
"",76029095,,,Mata de São João  [Municipality: Brazil],
76029096,"Iguaí, Dário Meira  [Municipality: Brazil]",,,,
"",76029097,,,"Ibicoara, Barra da Estiva  [Municipality: Brazil]",
76029098,"Tapiramutá, Piritiba  [Municipality: Brazil]",,,,
"",76029099,,,"Coração de Maria, Pedrão, Ouriçangas  [Municipality: Brazil]",
76029100,Vera Cruz  [Municipality: Brazil],,,,
"",76029101,,,"Barro Alto, Canarana  [Municipality: Brazil]",
76029102,"Santa Rita de Cássia, Mansidão  [Municipality: Brazil]",,,,
"",76029103,,,"Queimadas, Nordestina  [Municipality: Brazil]",
76029104,"Maracás, Lafaiete Coutinho, Lajedo do Tabocal  [Municipality: Brazil]",,,,
"",76029105,,,Sento Sé  [Municipality: Brazil],
76029106,"Piraí do Norte, Ituberá  [Municipality: Brazil]",,,,
"",76029107,,,Remanso  [Municipality: Brazil],
76029108,"Boquira, Ibipitanga  [Municipality: Brazil]",,,,
"",76029109,,,Itiúba  [Municipality: Brazil],
76029110,Barra do Choça  [Municipality: Brazil],,,,
"",76029111,,,"Itambé, Caatiba  [Municipality: Brazil]",
76029112,Mucuri  [Municipality: Brazil],,,,
"",76029113,,,São Gonçalo dos Campos  [Municipality: Brazil],
76029114,"Arataca, Una  [Municipality: Brazil]",,,,
"",76029115,,,"Feira da Mata, Carinhanha  [Municipality: Brazil]",
76029116,"Itaeté, Marcionílio Souza, Planaltino  [Municipality: Brazil]",,,,
"",76029117,,,Santaluz  [Municipality: Brazil],
76029118,"Mundo Novo, Macajuba  [Municipality: Brazil]",,,,
"",76029119,,,"Vereda, Prado  [Municipality: Brazil]",
76029120,"Caravelas, Ibirapuã, Lajedão  [Municipality: Brazil]",,,,
"",76029121,,,Esplanada  [Municipality: Brazil],
76029122,"Biritinga, Sátiro Dias  [Municipality: Brazil]",,,,
"",76029123,,,Pojuca  [Municipality: Brazil],
76029124,"São Domingos, Valente  [Municipality: Brazil]",,,,
"",76029125,,,"Lamarão, Santanópolis, Água Fria  [Municipality: Brazil]",
76029126,Pilão Arcado  [Municipality: Brazil],,,,
"",76029127,,,Cansanção  [Municipality: Brazil],
76029128,"Mairi, Várzea da Roça  [Municipality: Brazil]",,,,
"",76029129,,,"Jandaíra, Conde  [Municipality: Brazil]",
76029130,Itapicuru  [Municipality: Brazil],,,,
"",76029131,,,"Rio do Pires, Rio de Contas, Abaíra  [Municipality: Brazil]",
76029132,"Brejões, Milagres, Elísio Medrado  [Municipality: Brazil]",,,,
"",76029133,,,"Ribeirão do Largo, Encruzilhada  [Municipality: Brazil]",
76029134,Camacan  [Municipality: Brazil],,,,
"",76029135,,,"Novo Triunfo, Antas  [Municipality: Brazil]",
76029136,"Caculé, Ibiassucê  [Municipality: Brazil]",,,,
"",76029137,,,Cachoeira  [Municipality: Brazil],
76029138,"Contendas do Sincorá, Iramaia, Manoel Vitorino  [Municipality: Brazil]",,,,
"",76029139,,,Jaguarari  [Municipality: Brazil],
76029140,"Palmas de Monte Alto, Sebastião Laranjeiras  [Municipality: Brazil]",,,,
"",76029141,,,Paratinga  [Municipality: Brazil],
76029142,"Mulungu do Morro, Cafarnaum  [Municipality: Brazil]",,,,
"",76029143,,,Ruy Barbosa  [Municipality: Brazil],
76029144,"Guaratinga, Itagimirim  [Municipality: Brazil]",,,,
"",76029145,,,"Itarantim, Itapebi  [Municipality: Brazil]",
76029146,Conceição do Jacuípe  [Municipality: Brazil],,,,
"",76029147,,,"Aurelino Leal, Gongogi, Barra do Rocha  [Municipality: Brazil]",
76029148,"Candiba, Pindaí  [Municipality: Brazil]",,,,
"",76029149,,,"Caldeirão Grande, Ponto Novo  [Municipality: Brazil]",
76029150,"Nilo Peçanha, Cairu  [Municipality: Brazil]",,,,
"",76029151,,,"Urandi, Licínio de Almeida  [Municipality: Brazil]",
76029152,"Potiraguá, Itaju do Colônia, Pau Brasil  [Municipality: Brazil]",,,,
"",76029153,,,"Itajuípe, Barro Preto  [Municipality: Brazil]",
76029154,Campo Alegre de Lourdes  [Municipality: Brazil],,,,
"",76029155,,,"Angical, Cristópolis  [Municipality: Brazil]",
76029156,"Catolândia, Baianópolis, Tabocas do Brejo Velho  [Municipality: Brazil]",,,,
"",76029157,,,Irará  [Municipality: Brazil],
76029158,São Desidério  [Municipality: Brazil],,,,
"",76029159,,,"Wagner, Utinga  [Municipality: Brazil]",
76029160,"Ipecaetá, Antônio Cardoso  [Municipality: Brazil]",,,,
"",76029161,,,"Coribe, São Félix do Coribe  [Municipality: Brazil]",
76029162,"Lajedinho, Ibiquera, Boa Vista do Tupim  [Municipality: Brazil]",,,,
"",76029163,,,"Cotegipe, Wanderley  [Municipality: Brazil]",
76029164,Nazaré  [Municipality: Brazil],,,,
"",76029165,,,Quijingue  [Municipality: Brazil],
76029166,"Malhada, Iuiú  [Municipality: Brazil]",,,,
"",76029167,,,"Tanquinho, Santa Bárbara  [Municipality: Brazil]",
76029168,Anagé  [Municipality: Brazil],,,,
"",76029169,,,Miguel Calmon  [Municipality: Brazil],
76029170,"Jussiape, Ituaçu  [Municipality: Brazil]",,,,
"",76029171,,,"Serra Preta, Anguera  [Municipality: Brazil]",
76029172,"Macarani, Maiquinique  [Municipality: Brazil]",,,,
"",76029173,,,"Mirante, Boa Nova  [Municipality: Brazil]",
76029174,Ibotirama  [Municipality: Brazil],,,,
"",76029175,,,Amélia Rodrigues  [Municipality: Brazil],
76029176,Uauá  [Municipality: Brazil],,,,
"",76029177,,,Planalto  [Municipality: Brazil],
76029178,Ubatã  [Municipality: Brazil],,,,
"",76029179,,,"Itatim, Santa Teresinha  [Municipality: Brazil]",
76029180,Formosa do Rio Preto  [Municipality: Brazil],,,,
"",76029181,,,"São José da Vitória, Buerarema  [Municipality: Brazil]",
76029182,"Rio do Antônio, Malhada de Pedras  [Municipality: Brazil]",,,,
"",76029183,,,Ibicaraí  [Municipality: Brazil],
76029184,Iraquara  [Municipality: Brazil],,,,
"",76029185,,,Wenceslau Guimarães  [Municipality: Brazil],
76029186,Ibirapitanga  [Municipality: Brazil],,,,
"",76029187,,,Belmonte  [Municipality: Brazil],
76029188,"Saúde, Caém  [Municipality: Brazil]",,,,
"",76029189,,,"Várzea do Poço, Serrolândia  [Municipality: Brazil]",
76029190,"Conceição do Almeida, Dom Macedo Costa  [Municipality: Brazil]",,,,
"",76029191,,,Mutuípe  [Municipality: Brazil],
76029192,Oliveira dos Brejinhos  [Municipality: Brazil],,,,
"",76029193,,,Riachão das Neves  [Municipality: Brazil],
76029194,Teofilândia  [Municipality: Brazil],,,,
"",76029195,,,Coaraci  [Municipality: Brazil],
76029196,Itaparica  [Municipality: Brazil],,,,
"",76029197,,,"Cordeiros, Piripá  [Municipality: Brazil]",
76029198,Conceição da Feira  [Municipality: Brazil],,,,
"",76029199,,,Medeiros Neto  [Municipality: Brazil],
76029200,São Felipe  [Municipality: Brazil],,,,
"",76029201,,,Itororó  [Municipality: Brazil],
76029202,Governador Mangabeira  [Municipality: Brazil],,,,
"",76029203,,,Baixa Grande  [Municipality: Brazil],
76029204,Paramirim  [Municipality: Brazil],,,,
"",76029205,,,Ubaitaba  [Municipality: Brazil],
76029206,Tanhaçu  [Municipality: Brazil],,,,
"",76029207,,,Itanhém  [Municipality: Brazil],
76031001,Belo Horizonte  [Municipality: Brazil],,,,
"",76031002,,,Uberlândia  [Municipality: Brazil],
76031003,Contagem  [Municipality: Brazil],,,,
"",76031004,,,Juiz de Fora  [Municipality: Brazil],
76031005,Betim  [Municipality: Brazil],,,,
"",76031006,,,Montes Claros  [Municipality: Brazil],
76031007,"Uberaba, Delta  [Municipality: Brazil]",,,,
"",76031008,,,Ribeirão das Neves  [Municipality: Brazil],
76031009,Governador Valadares  [Municipality: Brazil],,,,
"",76031010,,,Ipatinga  [Municipality: Brazil],
76031011,Sete Lagoas  [Municipality: Brazil],,,,
"",76031012,,,Divinópolis  [Municipality: Brazil],
76031013,Santa Luzia  [Municipality: Brazil],,,,
"",76031014,,,"Mário Campos, Sarzedo, Ibirité  [Municipality: Brazil]",
76031015,"Teófilo Otoni, Ouro Verde de Minas, Novo Oriente de Minas  [Municipality: Brazil]",,,,
"",76031016,,,Poços de Caldas  [Municipality: Brazil],
76031017,"Caratinga, Ipaba, Vargem Alegre, Entre Folhas, Santa Bárbara do Leste, Santa Rita de Minas, Ubaporanga,Piedade de Caratinga, Imbé de Minas  [Municipality: Brazil]",,,,
"",76031018,,,"Patos de Minas, Guimarânia, Cruzeiro da Fortaleza  [Municipality: Brazil]",
76031019,"Barbacena, Barroso  [Municipality: Brazil]",,,,
"",76031020,,,"Itabira, Bela Vista de Minas, Nova Era  [Municipality: Brazil]",
76031021,Pouso Alegre  [Municipality: Brazil],,,,
"",76031022,,,Sabará  [Municipality: Brazil],
76031046,76031046
76031023,"São José da Lapa, Vespasiano  [Municipality: Brazil]",,,,
"",76031024,,,Varginha  [Municipality: Brazil],
76031025,Conselheiro Lafaiete  [Municipality: Brazil],,,,
76031026,76031026,,"Montalvânia, Miravânia, Manga, Juvenília, Jaíba, Gameleiras, Monte Azul, Matias Cardoso  [Municipality:",,
"",,,,Brazil],
76031027,Araguari  [Municipality: Brazil],,,,
"",76031028,,,Passos  [Municipality: Brazil],
76031029,"Rosário da Limeira, Muriaé  [Municipality: Brazil]",,,,
"",76031030,,,Coronel Fabriciano  [Municipality: Brazil],
76031031,"Manhuaçu, São João do Manhuaçu, Luisburgo, Reduto  [Municipality: Brazil]",,,,
"",76031032,,,Ubá  [Municipality: Brazil],
76031033,"São João del Rei, Tiradentes, Santa Cruz de Minas  [Municipality: Brazil]",,,,
"",76031034,,,"Ibiracatu, Varzelândia, Verdelândia, Janaúba  [Municipality: Brazil]",
76031035,Ituiutaba  [Municipality: Brazil],,,,
"",76031036,,,"Nova Lima, Raposos  [Municipality: Brazil]",
76031037,"Urucuia, Chapada Gaúcha, Pintópolis, São Francisco, Icaraí de Minas  [Municipality: Brazil]",,,,
"",76031038,,,Araxá  [Municipality: Brazil],
76031039,"Inhaúma, Florestal, Cachoeira da Prata, Esmeraldas, Capim Branco, Prudente de Morais  [Municipality: Brazil]",,,,
"",76031040,,,"Januária, Bonito de Minas, Cônego Marinho, Pedras de Maria da Cruz  [Municipality: Brazil]",
76031041,Lavras  [Municipality: Brazil],,,,
"",76031042,,,Itajubá  [Municipality: Brazil],
76031043,Itaúna  [Municipality: Brazil],,,,
"",76031044,,,"Unaí, Cabeceira Grande, Uruana de Minas  [Municipality: Brazil]",
76031045,Paracatu  [Municipality: Brazil],,,,
76031046,76031046,,"Engenheiro Navarro, Bocaiúva, Olhos-d'Água, Guaraciama, Glaucilândia, Juramento, Senador Modestino",,
"",,,,"Gonçalves, Carbonita  [Municipality: Brazil]",
76031047,Pará de Minas  [Municipality: Brazil],,,,
"",76031048,,,Timóteo  [Municipality: Brazil],
76031049,Patrocínio  [Municipality: Brazil],,,,
"",76031050,,,"Campo do Meio, Ilicínea, Boa Esperança, Santana da Vargem, Coqueiral  [Municipality: Brazil]",
76031051,"Três Corações, São Bento Abade  [Municipality: Brazil]",,,,
"",76031052,,,"Fronteira, Frutal, Planura  [Municipality: Brazil]",
76031053,Curvelo  [Municipality: Brazil],,,,
"",76031054,,,Alfenas  [Municipality: Brazil],
76031055,João Monlevade  [Municipality: Brazil],,,,
76031026,76031026
76031064,76031064
"",76031056,,,Nova Serrana  [Municipality: Brazil],
76031057,"Pai Pedro, Porteirinha, Nova Porteirinha, Catuti, Mato Verde, Serranópolis de Minas  [Municipality: Brazil]",,,,
"",76031058,,,Viçosa  [Municipality: Brazil],
76031059,"Formiga, Córrego Fundo  [Municipality: Brazil]",,,,
"",76031060,,,Cataguases  [Municipality: Brazil],
76031061,Ouro Preto  [Municipality: Brazil],,,,
"",76031062,,,"Bom Despacho, Moema, Araújos, Perdigão  [Municipality: Brazil]",
76031063,"Ingaí, Itutinga, Carrancas, Minduri, São Vicente de Minas, Carvalhos, Seritinga, Andrelândia, Madre de Deusde Minas, Liberdade, Piedade do Rio Grande, Santana do Garambéu, Ibertioga, Santa Rita de Ibitipoca, BiasFortes  [Municipality: Brazil]",,,,
76031064,76031064,,"Riacho dos Machados, Rio Pardo de Minas, Santo Antônio do Retiro, Montezuma, Vargem Grande do Rio",,
"",,,,"Pardo, Indaiabira  [Municipality: Brazil]",
76031065,São Sebastião do Paraíso  [Municipality: Brazil],,,,
76031066,76031066,,"Gouveia, Conceição do Mato Dentro, Congonhas do Norte, Alvorada de Minas, São Sebastião do Rio Preto,",,
"",,,,"Dom Joaquim, Santo Antônio do Rio Abaixo, Carmésia, Passabém, Santa Maria de Itabira, Senhora do Porto",
"",,,,[Municipality: Brazil],
76031067,"Igarapé, São Joaquim de Bicas  [Municipality: Brazil]",,,,
"",76031068,,,"Ponte Nova, Oratórios  [Municipality: Brazil]",
76031069,"Antônio Carlos, Santos Dumont, Ewbank da Câmara  [Municipality: Brazil]",,,,
76031070,76031070,,"Água Boa, Nacip Raydan, São José da Safira, Marilac, Itambacuri, Frei Inocêncio, Mathias Lobato",,
"",,,,[Municipality: Brazil],
76031071,"Soledade de Minas, São Sebastião do Rio Verde, Pouso Alto, Baependi, Cruzília, Itamonte  [Municipality:Brazil]",,,,
"",76031072,,,"João Pinheiro, Brasilândia de Minas  [Municipality: Brazil]",
76031073,"Divino, Santa Margarida, Orizânia, Caparaó, Alto Jequitibá, Alto Caparaó  [Municipality: Brazil]",,,,
"",76031074,,,"Confins, Lagoa Santa  [Municipality: Brazil]",
76031075,"Ponto Chique, Ubaí, Coração de Jesus, São João do Pacuí, São João da Lagoa, Claro dos Poções[Municipality: Brazil]",,,,
"",76031076,,,Pedro Leopoldo  [Municipality: Brazil],
76031077,"Rio Acima, Santa Bárbara, Catas Altas, Rio Piracicaba  [Municipality: Brazil]",,,,
"",76031078,,,"Oliveira, Carmópolis de Minas  [Municipality: Brazil]",
76031079,"Carneirinho, Limeira do Oeste, Iturama, União de Minas  [Municipality: Brazil]",,,,
"",76031080,,,"Felício dos Santos, Rio Vermelho, Itamarandiba, Aricanduva  [Municipality: Brazil]",
76031081,"Divisópolis, Almenara, Mata Verde  [Municipality: Brazil]",,,,
"",76031082,,,"São Gonçalo do Sapucaí, Heliodora, Monsenhor Paulo, Campanha  [Municipality: Brazil]",
76031083,"Diamantina, Couto de Magalhães de Minas, São Gonçalo do Rio Preto  [Municipality: Brazil]",,,,
76031066,76031066
76031070,76031070
76031092,76031092
76031112,76031112
"",76031084,,,Três Pontas  [Municipality: Brazil],
76031085,"Central de Minas, Itabirinha, Mantena, São João do Manteninha, Nova Belém  [Municipality: Brazil]",,,,
"",76031086,,,"Fruta de Leite, Novorizonte, Salinas, Santa Cruz de Salinas  [Municipality: Brazil]",
76031087,Mariana  [Municipality: Brazil],,,,
"",76031088,,,Pirapora  [Municipality: Brazil],
76031089,"Lontra, Mirabela, Patis, São João da Ponte  [Municipality: Brazil]",,,,
"",76031090,,,"Leme do Prado, José Gonçalves de Minas, Minas Novas, Berilo  [Municipality: Brazil]",
76031091,"Nova Resende, Conceição da Aparecida, Alterosa, Areado  [Municipality: Brazil]",,,,
76031092,76031092,,"Indianópolis, Estrela do Sul, Nova Ponte, Romaria, Pedrinópolis, Santa Juliana, Iraí de Minas  [Municipality:",,
"",,,Brazil],,
76031093,Leopoldina  [Municipality: Brazil],,,,
76031094,76031094,,"Caranaíba, Santana dos Montes, Itaverava, Rio Espera, Desterro do Melo, Alto Rio Doce, Brás Pires,",,
"",,,"Presidente Bernardes, Silveirânia, Dores do Turvo  [Municipality: Brazil]",,
76031095,"Ladainha, Poté, Itaipé, Catuji  [Municipality: Brazil]",,,,
"",76031096,,,Campo Belo  [Municipality: Brazil],
76031097,"Itacambira, Grão Mogol, Botumirim, Cristália, Padre Carvalho, Josenópolis, Rubelita  [Municipality: Brazil]",,,,
"",76031098,,,"Nanuque, Serra dos Aimorés  [Municipality: Brazil]",
76031099,"Mateus Leme, Juatuba  [Municipality: Brazil]",,,,
"",76031100,,,"São Geraldo, Coimbra, Ervália, Miradouro, Vieiras  [Municipality: Brazil]",
76031101,"Monte Alegre de Minas, Araporã, Tupaciguara  [Municipality: Brazil]",,,,
"",76031102,,,"Guanhães, Virginópolis, Gonzaga  [Municipality: Brazil]",
76031103,"Claraval, Ibiraci, São Tomás de Aquino, Capetinga, Cássia  [Municipality: Brazil]",,,,
"",76031104,,,"Bugre, Iapu, Inhapim, São Domingos das Dores, São Sebastião do Anta  [Municipality: Brazil]",
76031105,Congonhas  [Municipality: Brazil],,,,
"",76031106,,,"Campo Azul, Luislândia, Brasília de Minas, Japonvar  [Municipality: Brazil]",
76031107,Guaxupé  [Municipality: Brazil],,,,
"",76031108,,,"Bandeira, Rubim, Jordânia, Jacinto, Salto da Divisa, Santa Maria do Salto  [Municipality: Brazil]",
76031109,"Fervedouro, Carangola, Caiana  [Municipality: Brazil]",,,,
"",76031110,,,"Frei Lagonegro, São José do Jacuri, Peçanha, São Pedro do Suaçuí, Cantagalo, Coroaci  [Municipality: Brazil]",
76031111,"Virgem da Lapa, Araçuaí  [Municipality: Brazil]",,,,
76031112,76031112,,"Cascalho Rico, Grupiara, Douradoquara, Abadia dos Dourados, Coromandel, Guarda-Mor  [Municipality:",,
"",,,Brazil],,
76031113,"Rio Pomba, Goianá, Rio Novo, Guarani, Descoberto, Itamarati de Minas  [Municipality: Brazil]",,,,
"",76031114,,,Monte Carmelo  [Municipality: Brazil],
76031115,Lagoa da Prata  [Municipality: Brazil],,,,
76031094,76031094
76031122,76031122
76031132,76031132
76031134,76031134
76031136,76031136
"",76031116,,,"Lagoa Formosa, Carmo do Paranaíba  [Municipality: Brazil]",
76031117,"Conselheiro Pena, Resplendor, Goiabeira, Cuparaque  [Municipality: Brazil]",,,,
"",76031118,,,"Prados, Dores de Campos, Carandaí, Cristiano Otoni  [Municipality: Brazil]",
76031119,Itabirito  [Municipality: Brazil],,,,
"",76031120,,,"São João Batista do Glória, Capitólio, Guapé, Pimenta, Pains  [Municipality: Brazil]",
76031121,"Campina Verde, Gurinhatã, São Francisco de Sales, Itapagipe  [Municipality: Brazil]",,,,
76031122,76031122,,"Volta Grande, Santana de Cataguases, Estrela Dalva, Recreio, Laranjal, Pirapetinga, Palma  [Municipality:",,
"",,,Brazil],,
76031123,São Lourenço  [Municipality: Brazil],,,,
"",76031124,,,"Capelinha, Angelândia  [Municipality: Brazil]",
76031125,"Ibiá, Rio Paranaíba, Arapuá, Matutina  [Municipality: Brazil]",,,,
"",76031126,,,Caeté  [Municipality: Brazil],
76031127,"Felixlândia, Corinto, Morro da Garça  [Municipality: Brazil]",,,,
"",76031128,,,"Caraí, Padre Paraíso  [Municipality: Brazil]",
76031129,"Andradas, Ibitiúra de Minas  [Municipality: Brazil]",,,,
"",76031130,,,"Sericita, Pedra Bonita, Matipó, Caputira  [Municipality: Brazil]",
76031131,"Catas Altas da Noruega, Lamim, Cipotânea, Piranga, Senhora de Oliveira, Diogo de Vasconcelos[Municipality: Brazil]",,,,
76031132,76031132,,"Varjão de Minas, Tiros, São Gonçalo do Abaeté, Serra da Saudade, Quartel Geral, Cedro do Abaeté,",,
"",,,"Paineiras, Biquinhas, Morada Nova de Minas  [Municipality: Brazil]",,
76031133,"Araçaí, Funilândia, Jequitibá, Baldim, Jaboticatubas, Taquaraçu de Minas  [Municipality: Brazil]",,,,
76031134,76031134,,"Sobrália, São João do Oriente, Fernandes Tourinho, Dom Cavati, Alpercata, Engenheiro Caldas  [Municipality:",,
"",,,Brazil],,
76031135,"Santana do Manhuaçu, Conceição de Ipanema, Mutum  [Municipality: Brazil]",,,,
76031136,76031136,,"Cordisburgo, Inimutaba, Santo Hipólito, Presidente Juscelino, Santana de Pirapama, Santana do Riacho,",,
"",,,"Morro do Pilar, Itambé do Mato Dentro  [Municipality: Brazil]",,
76031137,"São Gonçalo do Pará, Carmo do Cajuru, Igaratinga  [Municipality: Brazil]",,,,
"",76031138,,,"Bicas, São João Nepomuceno  [Municipality: Brazil]",
76031139,"Tumiritinga, Galiléia, Pescador, Divino das Laranjeiras, São Félix de Minas, Mendes Pimentel, São José doDivino, São Geraldo do Baixio  [Municipality: Brazil]",,,,
"",76031140,,,"Simonésia, Ipanema, Taparuba  [Municipality: Brazil]",
76031141,"Manhumirim, Martins Soares, Durandé, São José do Mantimento  [Municipality: Brazil]",,,,
"",76031142,,,"Espinosa, Mamonas  [Municipality: Brazil]",
76031143,"Capinópolis, Cachoeira Dourada, Canápolis, Centralina  [Municipality: Brazil]",,,,
"",76031144,,,"Prata, Comendador Gomes, Campo Florido, Veríssimo  [Municipality: Brazil]",
76031145,"Alagoa, Aiuruoca, Bocaina de Minas, Serranos, Passa-Vinte, Santa Rita de Jacutinga, Olaria, Rio Preto, SantaBárbara do Monte Verde, Belmiro Braga, Simão Pereira  [Municipality: Brazil]",,,,
"",76031146,,,Machado  [Municipality: Brazil],
76031147,"Coronel Xavier Chaves, Entre Rios de Minas, Lagoa Dourada, São Brás do Suaçuí, Casa Grande, Queluzito[Municipality: Brazil]",,,,
"",76031148,,,"Piranguinho, São José do Alegre, Pedralva, Maria da Fé  [Municipality: Brazil]",
76031149,"Capitão Enéas, Francisco Sá  [Municipality: Brazil]",,,,
"",76031150,,,"Pedra do Indaiá, Itapecerica, São Sebastião do Oeste, São Francisco de Paula  [Municipality: Brazil]",
76031151,Santa Rita do Sapucaí  [Municipality: Brazil],,,,
"",76031152,,,"Dionísio, São José do Goiabal, Córrego Novo, Bom Jesus do Galho, Pingo-d'Água  [Municipality: Brazil]",
76031153,"Ferros, Dores de Guanhães, Antônio Dias, Braúnas, Jaguaraçu, Marliéria  [Municipality: Brazil]",,,,
"",76031154,,,"Carmo da Mata, Cláudio  [Municipality: Brazil]",
76031155,Várzea da Palma  [Municipality: Brazil],,,,
"",76031156,,,Visconde do Rio Branco  [Municipality: Brazil],
76031157,Arcos  [Municipality: Brazil],,,,
"",76031158,,,"Taiobeiras, Berizal  [Municipality: Brazil]",
76031159,"Setubinha, Malacacheta, Franciscópolis  [Municipality: Brazil]",,,,
"",76031160,,,"São Sebastião do Maranhão, José Raydan, Santa Maria do Suaçuí, Virgolândia  [Municipality: Brazil]",
76031161,Ouro Branco  [Municipality: Brazil],,,,
"",76031162,,,"Lagamar, Presidente Olegário, Lagoa Grande  [Municipality: Brazil]",
76031163,"Curral de Dentro, Águas Vermelhas, Cachoeira de Pajeú, Divisa Alegre  [Municipality: Brazil]",,,,
"",76031164,,,"Coronel Murta, Itinga, Ponto dos Volantes  [Municipality: Brazil]",
76031165,Matozinhos  [Municipality: Brazil],,,,
"",76031166,,,Além Paraíba  [Municipality: Brazil],
76031167,"Amparo do Serra, Pedra do Anta, Jequeri, Canaã, Araponga  [Municipality: Brazil]",,,,
"",76031168,,,"Bom Sucesso, Itumirim, Ibituruna, Nazareno  [Municipality: Brazil]",
76031169,Brumadinho  [Municipality: Brazil],,,,
"",76031170,,,"Lassance, Augusto de Lima, Francisco Dumont, Buenópolis, Joaquim Felício, Monjolos  [Municipality: Brazil]",
76031171,Piumhi  [Municipality: Brazil],,,,
